================================================================================
  GEOMIND STEADY-STATE STREAMING [CAUSAL CE] TRAINING LOG
  Target Loss: 2.50 | Base LR: 0.000500 | Min LR: 0.000010 | Decay: cosine
================================================================================

[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.39807 | ATL: 4.55871 | VL: 4.04158 | AVL: 4.08453 | VPPL: 59.4139 | LR: 0.00152087
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.59734 | ATL: 4.55902 | VL: 4.10828 | AVL: 4.08571 | VPPL: 59.4845 | LR: 0.00152087
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.81672 | ATL: 4.56108 | VL: 4.0533 | AVL: 4.08409 | VPPL: 59.3881 | LR: 0.00174901
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.49396 | ATL: 4.5588 | VL: 4.05414 | AVL: 4.0826 | VPPL: 59.2993 | LR: 0.00174901
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.6204 | ATL: 4.56093 | VL: 4.07856 | AVL: 4.0824 | VPPL: 59.2873 | LR: 0.00201136
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.66825 | ATL: 4.56388 | VL: 4.05665 | AVL: 4.08111 | VPPL: 59.211 | LR: 0.00201136
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.68351 | ATL: 4.57144 | VL: 4.11361 | AVL: 4.08273 | VPPL: 59.3073 | LR: 0.00231306
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.64122 | ATL: 4.57377 | VL: 4.08544 | AVL: 4.08287 | VPPL: 59.3154 | LR: 0.00231306
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 5.49125 | ATL: 4.59823 | VL: 4.08528 | AVL: 4.08299 | VPPL: 59.3225 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.59368 | ATL: 4.5981 | VL: 4.09553 | AVL: 4.08362 | VPPL: 59.3597 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.46899 | ATL: 4.59399 | VL: 4.05932 | AVL: 4.0824 | VPPL: 59.2877 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.57475 | ATL: 4.59366 | VL: 4.06446 | AVL: 4.0815 | VPPL: 59.2345 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.42971 | ATL: 4.59111 | VL: 4.04374 | AVL: 4.07962 | VPPL: 59.1227 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.41392 | ATL: 4.58705 | VL: 4.06543 | AVL: 4.07891 | VPPL: 59.0808 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 3.87267 | ATL: 4.55744 | VL: 4.1157 | AVL: 4.08075 | VPPL: 59.1896 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.75392 | ATL: 4.56111 | VL: 4.05922 | AVL: 4.07967 | VPPL: 59.1259 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.43081 | ATL: 4.55922 | VL: 4.07923 | AVL: 4.07965 | VPPL: 59.1246 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.42497 | ATL: 4.55572 | VL: 4.08139 | AVL: 4.07973 | VPPL: 59.1298 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.46235 | ATL: 4.55312 | VL: 4.09299 | AVL: 4.0804 | VPPL: 59.169 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.41976 | ATL: 4.55109 | VL: 4.04774 | AVL: 4.07877 | VPPL: 59.0725 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.30222 | ATL: 4.54599 | VL: 4.10211 | AVL: 4.07993 | VPPL: 59.1415 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.53204 | ATL: 4.54579 | VL: 4.11418 | AVL: 4.08164 | VPPL: 59.2428 | LR: 0.00266002
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.52873 | ATL: 4.54549 | VL: 4.04399 | AVL: 4.07976 | VPPL: 59.1314 | LR: 0.00252702
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.79868 | ATL: 4.54832 | VL: 4.08113 | AVL: 4.07983 | VPPL: 59.1354 | LR: 0.00252702
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.36985 | ATL: 4.54616 | VL: 4.07172 | AVL: 4.07942 | VPPL: 59.1114 | LR: 0.00252702
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.50083 | ATL: 4.54535 | VL: 4.05708 | AVL: 4.07831 | VPPL: 59.0454 | LR: 0.00252702
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.37577 | ATL: 4.54334 | VL: 4.05415 | AVL: 4.0771 | VPPL: 58.9741 | LR: 0.00252702
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.66794 | ATL: 4.54406 | VL: 4.05379 | AVL: 4.07593 | VPPL: 58.9054 | LR: 0.00252702
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.3066 | ATL: 4.54279 | VL: 4.06334 | AVL: 4.0753 | VPPL: 58.8684 | LR: 0.00252702
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.50354 | ATL: 4.54248 | VL: 4.06376 | AVL: 4.07473 | VPPL: 58.8344 | LR: 0.00290607
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.44121 | ATL: 4.54145 | VL: 4.08826 | AVL: 4.0754 | VPPL: 58.8742 | LR: 0.00290607
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.24068 | ATL: 4.53452 | VL: 4.14399 | AVL: 4.07883 | VPPL: 59.0765 | LR: 0.00290607
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.51456 | ATL: 4.53418 | VL: 4.12795 | AVL: 4.08129 | VPPL: 59.2217 | LR: 0.00290607
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.41687 | ATL: 4.53231 | VL: 4.06786 | AVL: 4.08062 | VPPL: 59.182 | LR: 0.00290607
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.275 | ATL: 4.53092 | VL: 4.0672 | AVL: 4.07995 | VPPL: 59.1423 | LR: 0.00290607
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.2721 | ATL: 4.52598 | VL: 4.0932 | AVL: 4.08061 | VPPL: 59.1815 | LR: 0.00290607
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.36408 | ATL: 4.52427 | VL: 4.12543 | AVL: 4.08285 | VPPL: 59.3143 | LR: 0.00290607
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.44734 | ATL: 4.52262 | VL: 4.1037 | AVL: 4.08389 | VPPL: 59.3761 | LR: 0.00290607
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.47658 | ATL: 4.52202 | VL: 4.06772 | AVL: 4.08308 | VPPL: 59.3282 | LR: 0.00276077
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.64242 | ATL: 4.52395 | VL: 4.08563 | AVL: 4.08321 | VPPL: 59.3357 | LR: 0.00276077
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.39295 | ATL: 4.52281 | VL: 4.09395 | AVL: 4.08375 | VPPL: 59.3676 | LR: 0.00276077
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.3039 | ATL: 4.52168 | VL: 4.07063 | AVL: 4.08309 | VPPL: 59.3286 | LR: 0.00276077
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.47514 | ATL: 4.52094 | VL: 4.10751 | AVL: 4.08431 | VPPL: 59.4011 | LR: 0.00276077
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.4105 | ATL: 4.51937 | VL: 4.0938 | AVL: 4.08479 | VPPL: 59.4293 | LR: 0.00317488
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.56951 | ATL: 4.51982 | VL: 4.10705 | AVL: 4.0859 | VPPL: 59.4955 | LR: 0.00317488
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.53346 | ATL: 4.52013 | VL: 4.12067 | AVL: 4.08764 | VPPL: 59.599 | LR: 0.00301614
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.42857 | ATL: 4.51892 | VL: 4.09505 | AVL: 4.08801 | VPPL: 59.6211 | LR: 0.00301614
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.55416 | ATL: 4.5193 | VL: 4.10229 | AVL: 4.08872 | VPPL: 59.6637 | LR: 0.00286533
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.61737 | ATL: 4.52077 | VL: 4.06548 | AVL: 4.08756 | VPPL: 59.5944 | LR: 0.00286533
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.64009 | ATL: 4.52185 | VL: 4.08044 | AVL: 4.08721 | VPPL: 59.5732 | LR: 0.00272207
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.5465 | ATL: 4.52218 | VL: 4.10824 | AVL: 4.08826 | VPPL: 59.6359 | LR: 0.00272207
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.40192 | ATL: 4.52014 | VL: 4.10831 | AVL: 4.08926 | VPPL: 59.6957 | LR: 0.00272207
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.53802 | ATL: 4.52032 | VL: 4.0913 | AVL: 4.08936 | VPPL: 59.7018 | LR: 0.00272207
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.61735 | ATL: 4.52125 | VL: 4.03673 | AVL: 4.08673 | VPPL: 59.5449 | LR: 0.00258596
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.75043 | ATL: 4.52531 | VL: 4.02597 | AVL: 4.08369 | VPPL: 59.3642 | LR: 0.00258596
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.15968 | ATL: 4.5191 | VL: 4.14114 | AVL: 4.08656 | VPPL: 59.535 | LR: 0.00258596
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.33639 | ATL: 4.51669 | VL: 4.04719 | AVL: 4.0846 | VPPL: 59.4179 | LR: 0.00258596
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.45518 | ATL: 4.51594 | VL: 4.07089 | AVL: 4.08391 | VPPL: 59.3772 | LR: 0.00258596
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.56554 | ATL: 4.51625 | VL: 4.07001 | AVL: 4.08322 | VPPL: 59.336 | LR: 0.00258596
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.61742 | ATL: 4.51737 | VL: 4.09749 | AVL: 4.08393 | VPPL: 59.3783 | LR: 0.00245666
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.44192 | ATL: 4.51663 | VL: 4.10747 | AVL: 4.08511 | VPPL: 59.4483 | LR: 0.00245666
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.4909 | ATL: 4.51621 | VL: 4.14902 | AVL: 4.0883 | VPPL: 59.6386 | LR: 0.00245666
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.49491 | ATL: 4.51611 | VL: 4.06064 | AVL: 4.08692 | VPPL: 59.5561 | LR: 0.00245666
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.59175 | ATL: 4.51695 | VL: 4.08213 | AVL: 4.08668 | VPPL: 59.5419 | LR: 0.00245666
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.37008 | ATL: 4.51551 | VL: 4.07687 | AVL: 4.08619 | VPPL: 59.5127 | LR: 0.00282516
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.33653 | ATL: 4.51328 | VL: 4.07655 | AVL: 4.08571 | VPPL: 59.484 | LR: 0.00282516
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.65793 | ATL: 4.51502 | VL: 4.09579 | AVL: 4.08621 | VPPL: 59.514 | LR: 0.00282516
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.53973 | ATL: 4.51521 | VL: 4.20823 | AVL: 4.09231 | VPPL: 59.8782 | LR: 0.00268391
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.4587 | ATL: 4.51476 | VL: 4.09329 | AVL: 4.09236 | VPPL: 59.8811 | LR: 0.00268391
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.55696 | ATL: 4.51512 | VL: 4.09913 | AVL: 4.0927 | VPPL: 59.9014 | LR: 0.00308649
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.49101 | ATL: 4.51487 | VL: 4.09866 | AVL: 4.093 | VPPL: 59.9192 | LR: 0.00308649
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.4637 | ATL: 4.51446 | VL: 4.11683 | AVL: 4.09419 | VPPL: 59.9906 | LR: 0.00308649
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.64471 | ATL: 4.51603 | VL: 4.11838 | AVL: 4.0954 | VPPL: 60.0633 | LR: 0.00308649
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.46117 | ATL: 4.51566 | VL: 4.07368 | AVL: 4.09431 | VPPL: 59.9981 | LR: 0.00308649
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.57044 | ATL: 4.51628 | VL: 4.06266 | AVL: 4.09273 | VPPL: 59.9032 | LR: 0.00293217
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.40435 | ATL: 4.51568 | VL: 4.10284 | AVL: 4.09323 | VPPL: 59.9335 | LR: 0.00293217
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 5.02015 | ATL: 4.51636 | VL: 4.12301 | AVL: 4.09472 | VPPL: 60.0227 | LR: 0.00293217
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 5.08313 | ATL: 4.51711 | VL: 4.11686 | AVL: 4.09583 | VPPL: 60.0892 | LR: 0.00278556
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.62023 | ATL: 4.51758 | VL: 4.04962 | AVL: 4.09352 | VPPL: 59.9505 | LR: 0.00320339
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.22336 | ATL: 4.51577 | VL: 4.09923 | AVL: 4.09381 | VPPL: 59.9676 | LR: 0.00320339
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.37451 | ATL: 4.51461 | VL: 4.06935 | AVL: 4.09258 | VPPL: 59.8944 | LR: 0.00320339
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.34452 | ATL: 4.51281 | VL: 4.11972 | AVL: 4.09394 | VPPL: 59.9757 | LR: 0.00320339
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.49738 | ATL: 4.51266 | VL: 4.08513 | AVL: 4.0935 | VPPL: 59.9493 | LR: 0.00320339
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.51383 | ATL: 4.51266 | VL: 4.09232 | AVL: 4.09344 | VPPL: 59.9458 | LR: 0.00320339
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.28907 | ATL: 4.51102 | VL: 4.118 | AVL: 4.09467 | VPPL: 60.0194 | LR: 0.00320339
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.22385 | ATL: 4.50831 | VL: 4.1355 | AVL: 4.09671 | VPPL: 60.1421 | LR: 0.00320339
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.54646 | ATL: 4.50858 | VL: 4.12293 | AVL: 4.09802 | VPPL: 60.221 | LR: 0.00320339
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.43039 | ATL: 4.50776 | VL: 4.12795 | AVL: 4.09952 | VPPL: 60.3112 | LR: 0.00320339
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.35197 | ATL: 4.50653 | VL: 4.15416 | AVL: 4.10225 | VPPL: 60.4762 | LR: 0.00320339
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.63751 | ATL: 4.50739 | VL: 4.17629 | AVL: 4.10595 | VPPL: 60.7005 | LR: 0.00304322
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.38945 | ATL: 4.50687 | VL: 4.15672 | AVL: 4.10849 | VPPL: 60.8548 | LR: 0.00304322
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.45191 | ATL: 4.5064 | VL: 4.15014 | AVL: 4.11057 | VPPL: 60.9816 | LR: 0.00304322
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.90075 | ATL: 4.51014 | VL: 4.1681 | AVL: 4.11345 | VPPL: 61.1573 | LR: 0.00304322
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.61948 | ATL: 4.51065 | VL: 4.14313 | AVL: 4.11493 | VPPL: 61.2481 | LR: 0.00289106
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.57249 | ATL: 4.51126 | VL: 4.1263 | AVL: 4.1155 | VPPL: 61.2829 | LR: 0.00289106
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.36664 | ATL: 4.51021 | VL: 4.14552 | AVL: 4.117 | VPPL: 61.375 | LR: 0.00289106
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.53563 | ATL: 4.51045 | VL: 4.10962 | AVL: 4.11663 | VPPL: 61.3524 | LR: 0.00289106
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.31067 | ATL: 4.50873 | VL: 4.12847 | AVL: 4.11723 | VPPL: 61.3887 | LR: 0.00289106
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.65014 | ATL: 4.50991 | VL: 4.085 | AVL: 4.11561 | VPPL: 61.2899 | LR: 0.00289106
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.51692 | ATL: 4.50997 | VL: 4.15091 | AVL: 4.11738 | VPPL: 61.3981 | LR: 0.00332472
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.60772 | ATL: 4.51079 | VL: 4.11839 | AVL: 4.11743 | VPPL: 61.4012 | LR: 0.00332472
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.54285 | ATL: 4.51108 | VL: 4.13021 | AVL: 4.11807 | VPPL: 61.4405 | LR: 0.00332472
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.57299 | ATL: 4.51139 | VL: 4.11004 | AVL: 4.11767 | VPPL: 61.4158 | LR: 0.00332472
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.52556 | ATL: 4.51149 | VL: 4.13434 | AVL: 4.1185 | VPPL: 61.467 | LR: 0.00332472
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.28597 | ATL: 4.50925 | VL: 4.11419 | AVL: 4.11829 | VPPL: 61.4538 | LR: 0.00332472
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.64698 | ATL: 4.50984 | VL: 4.08204 | AVL: 4.11647 | VPPL: 61.3425 | LR: 0.00315848
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.66631 | ATL: 4.51035 | VL: 4.0959 | AVL: 4.11544 | VPPL: 61.2794 | LR: 0.00315848
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.39775 | ATL: 4.50949 | VL: 4.09815 | AVL: 4.11458 | VPPL: 61.2264 | LR: 0.00315848
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.46123 | ATL: 4.5093 | VL: 4.09767 | AVL: 4.11373 | VPPL: 61.1747 | LR: 0.00315848
[GeoMind CAUSAL CE Stream] Ep 1.0 | TL: 4.61502 | ATL: 4.51007 | VL: 4.10752 | AVL: 4.11342 | VPPL: 61.1557 | LR: 0.00315848
